zcta20,year,pop,pop_under_18,pop_wht,pop_wht_f20to44,pop_wht_65andover,pop_settled,commuting_pop_drivealone2work,commuting_pop_pubtrans2work,commuting_pop_subway2work,commuting_pop_bikenwalk2work,commuting_pop_athome2work,commuting_pop_bf6am2work,commuting_pop_10amto4pm2work,commuting_pop_af4pm2work,commuting_pop_under20min_drivealone,commuting_pop_above45min_drivealonw,household_ttl,family_ttl,income_median_household,income_median_family,median_earnings,median_earnings_drive_alone,median_earnings_carpooled,median_earnings_pbltrans,median_earnings_walk,median_earnings_bikenothers,median_earnings_work_from_home,houseunit_occupby_owner,edu_bchlor_pop,edu_mst_pop,edu_dr_pop,insurance_pop,pop_20to64_worknotfultime,pop_20to64_workfultime,pop_65nover_work,pop_with_retireincome,job_pop_nonprofit,job_pop_government,job_pop_selfemploy,job_pop_unpaidinfamily,houseunit_median_value,houseunit_median_rent,houseunit_ttl,houseunit_detached,houseunit_attached_1to4,houseunit_attached_50nmore,houseunit_builtyr,houseunit_energy_electr,houseunit_energy_solar,veh_household_with_2nmore,veh_ttl,veh_commuting,veh_commuting_feml,household_1p,household_2p,household_3p,household_4pnmore,commuting_pop_citylive,commuting_pop_citynolive,family_1work,family_bothwork,family_withkid,family_withnokid,buff3_L2_chargers,buff3_DCFC_chargers,buff3_evcs_median_operated_months,buff3_evcs_open_this_yr,buff10_L2_chargers,buff10_DCFC_chargers,buff10_evcs_median_operated_months,buff10_evcs_open_this_yr,buff15_L2_chargers,buff15_DCFC_chargers,buff15_evcs_median_operated_months,buff15_evcs_open_this_yr,buff30_L2_chargers,buff30_DCFC_chargers,buff30_evcs_median_operated_months,buff30_evcs_open_this_yr,buff70_L2_chargers,buff70_DCFC_chargers,buff70_evcs_median_operated_months,buff70_evcs_open_this_yr,buff150_L2_chargers,buff150_DCFC_chargers,buff150_evcs_median_operated_months,buff150_evcs_open_this_yr,buff300_L2_chargers,buff300_DCFC_chargers,buff300_evcs_median_operated_months,buff300_evcs_open_this_yr,traffic_cluster3,buff1000_subway_stops,buff1000_nonsubway_stops,buff3500_subway_stops,buff3500_nonsubway_stops,mean_min_temprature,job_offer_ttl,job_occupation_ttl,job_sdi_offer,job_sdi_occupation,centroid_pop_longitude,centroid_pop_latitude,area,area_length_water,pop_density,houseunit_density,houseunit_detached2four,houseunit_detached2four_density,houseunit_attached_50nmore_density,income2housevalue,PHEV_next2yr,BEV_next2yr
14513,2022,13835,2815,11282,1425,2950,12340,4674,6,0,132,184,824,597,438,3211,833,5743,3399,58595.0,72988.0,35000,35000,25000,15000,25000,15000,10000,3916,1105,731,23,12981,1813,4175,680,1991,541,1158,317,0,122500.0,775.0,6154,3970,1260,29,1957.0,984,0,3280,9724,5095.0,2195.0,1978,1943,656,1166,0,5992,697,1043,718,1022,14.0,2.0,23,3,28.0,2.0,10,7,30.0,2.0,11,7,135.0,26.0,23,16,460.0,22.0,17,86,1364.0,180.0,18,255,6003.0,976.0,18,960,2,0,1,0,2,4.183783696247982,6761,5578,2.045258435146952,2.509957961081087,329236.22979999986,4767804.6236000005,117350937.61761154,195984.0,0.0001178942433769,5.244099557221121e-05,5230,4.456717693250968e-05,2.471220135837057e-07,0.4783265306122449,0.0,0.0
14514,2022,5899,1169,4912,584,1241,5128,2627,0,0,18,243,269,236,318,1015,21,2538,1581,73093.0,100677.0,50000,50000,65000,1,35000,75000,75000,1696,868,751,59,5787,793,1959,254,715,371,561,414,0,189200.0,1136.0,2662,1695,550,100,1990.0,414,0,1372,4364,2660.0,1245.0,776,953,293,516,0,2988,161,621,373,409,8.0,0.0,27,0,21.0,0.0,29,1,144.0,2.0,23,9,463.0,7.0,23,51,400.0,10.0,18,64,2172.0,302.0,18,332,4406.0,887.0,19,645,2,0,0,0,0,4.146238830354478,803,3125,1.900187085024399,2.571281038096075,272219.56759999966,4777276.395099999,14654657.44081116,38420.0,0.0004025341447813,0.0001816487359565,2245,0.0001531936184156,6.823769194461965e-06,0.3863266384778012,0.0,0.0
14516,2022,2679,675,2331,312,445,2160,707,10,10,10,105,86,60,132,425,177,925,596,65536.0,86500.0,35000,35000,35000,25000,1,1,35000,785,185,103,2,2572,242,796,57,317,62,152,86,0,121500.0,821.0,1049,973,9,0,1953.0,182,0,634,1906,730.0,300.0,232,328,181,184,0,1024,106,205,188,123,0.0,0.0,0,0,6.0,0.0,4,1,12.0,0.0,15,1,38.0,14.0,23,5,505.0,39.0,12,107,1052.0,172.0,18,172,6005.0,982.0,18,960,2,0,0,0,0,4.080272639239276,556,969,1.466164339019062,2.607508839639353,345165.5166999996,4783414.0582,79749295.12284699,4638701.0,3.3592773401611e-05,1.3153721275957424e-05,982,1.2313588458522582e-05,0.0,0.5393909465020577,0.0,0.0
14517,2022,2776,589,2608,448,461,2551,853,20,0,120,92,298,131,162,483,215,1184,724,56809.0,79143.0,35000,35000,35000,10000,1,1,35000,866,272,111,4,2743,433,797,51,337,158,298,80,0,112200.0,577.0,1260,847,165,5,1966.0,162,0,693,2171,925.0,500.0,373,441,132,238,0,1240,98,200,97,201,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,32.0,0.0,27,5,315.0,10.0,18,36,1149.0,114.0,18,207,4670.0,982.0,18,718,2,0,2,0,2,2.879937700505527,460,1165,2.083933733147009,2.620399279272864,259084.76219999976,4718578.2337,95852627.22056104,0.0,2.896112585012724e-05,1.3145179600562074e-05,1012,1.0557874409340332e-05,5.216341111334156e-08,0.506319073083779,0.0,0.0
14519,2022,12480,2848,11633,1516,2357,11140,5119,7,0,12,521,671,416,195,2226,408,5271,3523,86497.0,98605.0,50000,50000,15000,15000,10000,25000,50000,4427,2067,918,30,12429,1504,4495,461,1524,620,741,336,13,198800.0,759.0,5460,4292,534,11,1980.0,829,0,3399,10401,5300.0,2560.0,1416,2212,564,1079,0,6081,454,1335,742,1047,2.0,0.0,15,0,16.0,0.0,9,2,35.0,0.0,7,6,337.0,17.0,23,45,396.0,22.0,18,67,1362.0,202.0,18,239,5628.0,968.0,18,894,2,0,0,0,0,4.196074671861601,4132,6127,2.449014674599437,2.637439272527824,311806.46009999973,4788484.972100001,109079987.20062014,238461.0,0.000114411454569,5.0055011373974185e-05,4826,4.424276280051272e-05,1.008434295080066e-07,0.4350955734406438,0.0,0.0
14521,2022,3366,723,2900,392,591,2750,859,1,0,29,194,207,75,16,561,185,1201,684,60711.0,85000.0,35000,35000,50000,10000,65000,15000,35000,961,332,118,14,2607,391,805,135,386,83,281,104,2,134700.0,723.0,1504,1027,211,8,1955.0,162,0,694,2133,940.0,430.0,426,402,133,240,0,1258,139,258,181,216,0.0,0.0,0,0,4.0,0.0,7,1,6.0,0.0,12,1,48.0,0.0,30,3,284.0,45.0,18,44,890.0,108.0,18,166,6337.0,1127.0,18,1035,2,0,0,0,0,4.508808695109543,450,1182,2.408138218472066,2.545512996914733,350339.58189999964,4726273.0548,99570810.40748993,56217.0,3.3805087919087604e-05,1.5104828351250075e-05,1238,1.243336269870186e-05,8.03448316555855e-08,0.4507126948775056,0.0,0.0
14522,2022,9575,1624,9099,1251,2188,8558,3792,9,0,86,234,682,478,390,1772,422,4100,2729,78716.0,94821.0,35000,35000,25000,75000,35000,75000,50000,3133,1193,635,13,9219,1482,3157,550,1157,520,750,167,0,141200.0,719.0,4466,3197,689,40,1957.0,672,0,2366,7681,4095.0,1890.0,1036,1783,485,796,0,4822,543,1082,627,998,0.0,0.0,0,0,3.0,2.0,5,3,35.0,2.0,11,8,211.0,21.0,21,32,428.0,22.0,18,69,1347.0,179.0,18,244,5892.0,982.0,18,939,2,0,2,0,2,3.848827356762357,1955,4355,1.961120234756855,2.578928689165757,318224.65079999994,4769885.232999999,118637046.41552976,690921.0,8.070834776569943e-05,3.764422779338001e-05,3886,3.2755367040993e-05,3.371628105094493e-07,0.5574787535410765,0.0,0.0
14525,2022,2536,550,2477,386,391,2365,1093,1,0,73,67,217,111,50,592,143,1002,695,80429.0,91250.0,35000,50000,35000,1,10000,15000,65000,858,268,182,11,2515,482,798,120,284,182,189,106,3,149200.0,656.0,1087,864,58,0,1972.0,12,0,693,2122,1130.0,440.0,207,437,133,225,0,935,136,243,140,239,0.0,0.0,0,0,0.0,0.0,0,0,2.0,0.0,29,0,73.0,18.0,22,16,701.0,32.0,16,141,2086.0,250.0,18,315,4282.0,873.0,18,632,2,0,0,0,0,3.268485749021488,825,1427,2.141175746159344,2.635656590872511,253122.0081000002,4751446.0134,122490479.59586775,6098.0,2.0703649853988755e-05,8.874159065964424e-06,922,7.527115601489602e-06,0.0,0.5390683646112601,0.0,0.0
14526,2022,19738,4430,17990,2233,3979,18039,6765,21,0,92,2001,450,856,532,3406,258,7957,5598,107557.0,131190.0,65000,65000,35000,25000,15000,25000,75000,6719,4687,3030,490,19414,2423,6919,882,2834,1408,1251,480,37,242400.0,993.0,8341,6060,1527,341,1980.0,1222,0,5209,14513,7030.0,3205.0,2104,2925,1026,1902,0,9606,1126,2073,1418,1781,10.0,0.0,7,3,93.0,3.0,21,14,280.0,15.0,23,36,461.0,17.0,23,53,423.0,22.0,18,67,1483.0,203.0,18,257,4998.0,915.0,18,751,2,0,0,0,29,4.061482891123346,5551,9543,2.444290739882489,2.616391692914854,300518.0937000001,4778987.676000001,42509288.52377898,83710.0,0.0004643220502022,0.0001962159398488,7587,0.0001784786399272,8.021776224489157e-06,0.4437169966996699,0.0,0.0
14527,2022,12870,2745,12389,1583,3164,11483,4071,0,0,358,695,645,501,163,2708,730,4923,3132,62159.0,82000.0,35000,35000,25000,1,25000,15000,35000,3561,1276,793,68,10743,1560,3661,604,1608,797,645,1036,55,172200.0,611.0,6539,5068,775,95,1961.0,1372,16,2570,7954,4245.0,1995.0,1550,1916,569,888,0,5719,658,820,479,999,4.0,0.0,62,0,4.0,0.0,62,0,9.0,0.0,53,0,43.0,0.0,34,2,368.0,41.0,19,36,1060.0,108.0,17,219,6047.0,1015.0,18,967,2,0,0,0,0,4.190528364779119,4291,4147,2.433104913036598,2.592011534234085,331511.80289999954,4725367.6504,349650919.6255704,1723104.0,3.680813999797872e-05,1.870150951412454e-05,5843,1.6710952758989095e-05,2.71699557094637e-07,0.3609698025551684,0.0,0.0
14529,2022,48,0,48,0,24,48,0,0,0,0,0,0,0,0,0,0,17,17,0.0,0.0,1,1,1,1,1,1,1,17,0,7,0,48,0,0,0,17,0,0,0,0,0.0,0.0,17,17,0,0,0.0,0,0,10,37,0.0,0.0,0,7,10,0,0,0,0,0,0,0,0.0,0.0,0,0,4.0,0.0,52,0,4.0,0.0,52,0,21.0,0.0,27,2,360.0,20.0,19,37,1263.0,144.0,17,242,4689.0,974.0,18,716,2,0,0,0,0,2.712100028991699,0,19,0.0,2.083125518751185,282864.2591000004,4712851.0578000005,2780074.777694398,0.0,1.7265722629161755e-05,6.114943431161454e-06,17,6.114943431161454e-06,0.0,0.0,0.0,0.0
14530,2022,6498,1716,5605,856,1162,5958,2065,36,0,243,142,338,172,136,1258,470,2490,1639,59534.0,71484.0,25000,35000,15000,1,15000,1,15000,1848,397,289,14,5982,761,1899,185,823,276,435,184,9,125400.0,592.0,2930,2372,366,0,0.0,240,0,1398,4131,2185.0,1090.0,705,976,205,604,0,0,263,553,352,464,2.0,0.0,31,0,4.0,0.0,38,0,12.0,0.0,29,0,42.0,2.0,5,10,490.0,32.0,18,80,1202.0,136.0,18,214,4460.0,928.0,18,677,2,0,1,0,1,3.059838222273698,1515,2591,2.341460982290414,2.651634712435246,254231.5325999996,4734283.050799999,132029971.90403736,1037342.0,4.92160977260747e-05,2.2191930799845933e-05,2738,2.0737715539241697e-05,0.0,0.4747527910685805,0.0,0.0
14532,2022,3849,932,3669,522,616,3580,1484,21,0,102,173,386,134,130,822,73,1633,935,66964.0,93157.0,35000,35000,35000,75000,25000,1,35000,1351,312,228,6,3727,558,1246,139,476,176,286,142,13,151400.0,728.0,1812,1401,268,25,1946.0,240,0,932,2946,1510.0,740.0,582,513,263,275,0,1834,235,277,194,318,0.0,0.0,0,0,14.0,0.0,10,4,50.0,6.0,23,8,82.0,14.0,23,12,460.0,22.0,17,87,1349.0,150.0,17,255,6077.0,998.0,18,975,2,0,0,0,0,4.285942623692173,1228,1950,2.176663866353961,2.541778845940303,332155.14329999965,4758290.541200001,107635282.7003412,891910.0,3.575964965610481e-05,1.6834628520878648e-05,1669,1.5506067881537783e-05,2.322658460386127e-07,0.4422985468956407,0.0,0.0
14533,2022,1822,364,1615,186,456,1681,602,0,0,61,77,149,57,103,480,62,783,494,66767.0,88015.0,35000,35000,75000,1,35000,25000,50000,587,114,184,14,1707,136,662,127,263,91,146,0,8,184500.0,742.0,825,653,136,0,1972.0,66,10,470,1535,630.0,280.0,262,237,99,185,0,869,138,96,80,154,0.0,0.0,0,0,12.0,0.0,5,5,29.0,2.0,5,7,79.0,4.0,20,14,432.0,20.0,18,66,1381.0,176.0,18,254,4322.0,895.0,18,645,2,0,0,0,2,3.481958517214148,653,718,1.97710545325227,2.650382932047635,264252.2111,4746386.1976,75180200.03584124,19315.0,2.423510444414066e-05,1.09736340101076e-05,789,1.0494784526030175e-05,0.0,0.3618807588075881,0.0,0.0
14534,2022,33914,8161,28336,2952,6914,30459,12273,13,0,91,2888,740,925,404,6428,637,12514,9654,139667.0,160996.0,75000,65000,65000,25000,65000,75000,75000,11252,6900,6507,1484,33578,4301,10949,2182,3780,3392,2172,1053,23,309300.0,1469.0,12781,10776,1063,379,1975.0,1087,0,9146,25125,12685.0,5995.0,2396,4691,2381,3046,0,16347,1881,3980,2773,3088,4.0,0.0,34,0,137.0,15.0,22,20,339.0,15.0,23,39,476.0,17.0,23,54,423.0,22.0,18,67,1359.0,172.0,18,255,4688.0,878.0,18,685,1,0,9,0,39,4.139244341850278,10994,14405,2.494655062113091,2.54467925472362,295204.7484999997,4771652.6954,84598735.56630854,806833.0,0.0004008806960645,0.0001510779081323,11839,0.0001399429899365,4.479972395130416e-06,0.4515583575816359,0.0,0.0
14536,2022,643,101,561,61,116,617,218,3,0,57,11,89,16,0,107,63,279,151,61458.0,73839.0,35000,35000,1,10000,10000,25000,15000,191,64,15,0,596,107,213,14,73,4,59,4,0,97800.0,533.0,355,231,40,0,1942.0,6,0,145,487,225.0,95.0,86,112,44,37,0,0,27,64,46,45,0.0,0.0,0,0,0.0,0.0,0,0,0.0,0.0,0,0,18.0,0.0,31,0,189.0,24.0,19,23,1101.0,122.0,18,186,4689.0,979.0,18,717,2,0,0,0,0,2.223807478850742,108,261,1.857468847190728,2.596748424519463,248451.76640000008,4715127.7607,47827622.23909876,446853.0,1.3444113880165925e-05,7.42248900071369e-06,271,5.666181744206789e-06,0.0,0.6284049079754601,0.0,0.0
14537,2022,117,0,112,17,24,99,105,0,0,0,0,39,0,0,60,19,61,17,53224.0,53224.0,25000,25000,1,1,1,1,1,49,30,0,0,117,0,93,12,29,0,0,13,0,130200.0,0.0,61,61,0,0,0.0,0,0,48,183,105.0,45.0,44,5,0,12,0,105,0,5,0,5,0.0,0.0,0,0,24.0,2.0,16,6,31.0,2.0,10,8,173.0,27.0,23,26,443.0,22.0,18,73,1338.0,182.0,18,246,5931.0,981.0,18,952,2,0,2,0,2,4.052700042724609,42,110,0.1914440817577173,2.591301216300931,324242.5091000004,4767124.884199999,1797480.4906459,0.0,6.509110981113217e-05,3.393639058529113e-05,61,3.393639058529113e-05,0.0,0.4087864823348694,0.0,0.0
14539,2022,187,38,187,40,11,187,88,0,0,0,9,10,38,0,99,0,63,43,187614.0,76250.0,15000,15000,35000,1,1,1,75000,56,19,0,0,187,10,128,0,17,0,48,0,0,168200.0,0.0,63,63,0,0,1984.0,7,0,43,182,0.0,0.0,20,0,10,33,0,176,0,0,0,0,0.0,0.0,0,0,12.0,0.0,5,5,33.0,2.0,16,7,83.0,4.0,20,15,432.0,20.0,18,64,1372.0,178.0,18,254,4317.0,895.0,18,644,2,0,0,0,2,3.629400014877319,12,103,-1.0000000826903708e-10,2.638166966106393,265104.8258999996,4746490.2116,650181.7144637622,0.0,0.0002876119027035,9.689598861136734e-05,63,9.689598861136734e-05,0.0,1.115422116527943,0.0,0.0
14541,2022,3660,776,2660,422,450,2864,770,2,0,44,113,172,185,60,457,121,845,629,76528.0,71750.0,35000,35000,25000,1,15000,15000,75000,618,251,116,15,2120,459,725,127,282,123,181,133,22,206700.0,901.0,1121,877,109,4,1967.0,54,0,514,1706,835.0,430.0,158,355,95,237,0,1077,112,167,96,183,0.0,0.0,0,0,0.0,0.0,0,0,6.0,0.0,12,1,44.0,12.0,30,3,350.0,55.0,18,63,893.0,96.0,18,165,6229.0,1082.0,18,1017,2,0,0,0,0,4.476135881508098,1435,910,1.066145925048436,2.497874502497368,349413.2581000002,4734040.977700001,124586298.8011855,493092.0,2.9377227152727434e-05,8.997779136122255e-06,986,7.914192888685587e-06,3.210625918330867e-08,0.3702370585389453,0.0,0.0
14543,2022,3217,520,2890,293,889,3019,1329,0,0,12,313,242,59,55,433,130,1399,955,112568.0,133542.0,65000,50000,50000,1,15000,1,65000,1335,591,388,22,3114,371,1045,319,726,195,166,153,0,231700.0,1045.0,1410,1375,35,0,1965.0,177,0,1057,3126,1365.0,685.0,372,614,186,227,0,1740,167,427,153,441,10.0,0.0,31,1,60.0,0.0,23,6,157.0,0.0,23,15,479.0,19.0,23,59,428.0,22.0,18,68,1389.0,192.0,18,257,4369.0,884.0,18,639,2,0,0,0,0,3.543699928232142,811,1462,2.51673671497557,2.638678638370807,282687.73429999966,4763972.7508000005,66057151.65330004,916240.0,4.870025303065406e-05,2.1345152867025868e-05,1410,2.1345152867025868e-05,0.0,0.4858351316357359,0.0,0.0
14544,2022,2157,521,2110,329,385,1863,726,2,0,29,82,71,120,13,260,118,808,597,65882.0,71875.0,35000,35000,15000,1,65000,10000,65000,564,114,110,5,1979,318,707,66,254,133,130,116,0,169100.0,1081.0,1191,988,68,28,1966.0,198,0,477,1492,750.0,470.0,150,361,181,116,0,905,74,155,76,153,0.0,0.0,0,0,0.0,0.0,0,0,7.0,0.0,36,0,64.0,0.0,26,7,484.0,41.0,18,70,1194.0,124.0,17,243,5867.0,956.0,18,936,2,0,0,0,0,3.838526298711589,446,741,1.256555601719609,2.606016944046141,317550.65579999983,4736198.191299999,78061603.86543399,64787.0,2.763202257179254e-05,1.5257180752436217e-05,1056,1.3527777392588282e-05,3.586910672277196e-07,0.3896037847427557,0.0,0.0
14545,2022,108,18,104,20,18,108,43,7,0,0,2,4,6,0,16,10,45,29,98375.0,76875.0,50000,50000,35000,1,1,1,50000,45,12,0,7,108,12,51,2,14,7,18,2,0,75000.0,0.0,45,43,0,0,1958.0,0,0,40,98,50.0,20.0,3,26,9,7,0,62,3,11,7,7,0.0,0.0,0,0,0.0,0.0,0,0,8.0,0.0,27,0,51.0,2.0,5,11,424.0,10.0,18,63,1259.0,136.0,18,238,4519.0,944.0,18,685,2,0,1,0,1,3.056699991226196,4,69,-1.0000000826903708e-10,2.606105056421137,277536.6988000004,4727180.904100001,1191213.108735536,0.0,9.0663878031565e-05,3.777661584648541e-05,43,3.609765514219717e-05,0.0,1.3116666666666668,0.0,0.0
14546,2022,4920,768,4553,538,1076,4236,2157,18,0,4,189,344,196,116,902,95,2146,1256,80850.0,106250.0,35000,35000,35000,10000,1,1,50000,1404,1086,364,24,4890,838,1629,360,667,261,270,120,4,167300.0,1031.0,2367,1669,475,2,1968.0,331,0,1470,4343,2270.0,875.0,653,767,408,318,0,2628,279,446,284,441,4.0,0.0,23,0,45.0,0.0,31,2,137.0,2.0,29,8,491.0,19.0,23,60,423.0,14.0,18,66,1874.0,233.0,18,300,4375.0,876.0,19,639,2,0,0,0,0,3.875192911624908,1328,2393,2.108820474203943,2.626410739760996,275316.21889999975,4767187.792300001,94397749.0062204,824827.0,5.2119886880732645e-05,2.507475045664516e-05,2144,2.2712405990303007e-05,2.118694588647669e-08,0.4832635983263598,0.0,0.0
14548,2022,4042,630,3569,459,682,3761,1624,71,0,33,258,390,252,88,795,213,1725,1104,74428.0,83125.0,35000,35000,25000,35000,1,75000,35000,1355,336,116,8,4003,604,1703,214,314,240,402,99,0,136700.0,787.0,1803,1116,152,58,1964.0,160,0,1209,3334,1730.0,745.0,420,749,295,261,0,2236,157,402,163,396,2.0,0.0,21,0,29.0,0.0,12,5,46.0,2.0,13,9,163.0,19.0,21,26,438.0,22.0,18,69,1223.0,153.0,17,247,5885.0,977.0,18,941,2,0,0,0,0,3.991531897813847,627,1851,2.031948440261411,2.58612553104204,318582.21729999967,4758480.6535,74206388.14306237,0.0,5.4469704039596096e-05,2.4297099550566983e-05,1268,1.708747766506874e-05,7.816038679605575e-07,0.5444623262618874,0.0,0.0
14549,2022,390,72,390,44,125,335,45,0,0,0,13,20,14,0,5,6,152,101,53150.0,53150.0,50000,50000,1,1,1,1,1,152,55,0,5,390,6,34,32,96,11,14,13,0,102900.0,364.0,338,338,0,0,1970.0,0,0,141,367,0.0,0.0,51,38,0,63,0,0,27,0,0,27,2.0,0.0,31,0,2.0,0.0,31,0,12.0,0.0,29,0,30.0,0.0,27,5,476.0,32.0,18,77,1157.0,136.0,18,197,4536.0,935.0,18,688,2,0,0,0,0,2.773799896240234,8,51,0.3767701610564367,2.385636916003001,252481.6448999997,4732022.3531,502537.61280083953,0.0,0.0007760613137519,0.0006725864719183,338,0.0006725864719183,0.0,0.5165208940719145,0.0,0.0
14550,2022,1233,291,1180,150,260,1072,461,0,0,26,23,105,75,37,388,79,558,362,55700.0,68750.0,35000,35000,35000,1,50000,1,50000,412,91,44,0,1214,157,372,57,185,18,148,24,0,106200.0,519.0,634,467,55,0,1955.0,82,0,335,969,475.0,245.0,188,189,35,146,0,0,101,64,73,92,0.0,0.0,0,0,2.0,0.0,31,0,2.0,0.0,31,0,31.0,0.0,28,5,613.0,32.0,15,120,1138.0,137.0,18,192,4653.0,950.0,18,707,2,0,0,0,0,2.698220505433925,378,772,1.746030297213162,2.672640137984814,246717.9393999996,4728466.523499999,59119207.866619214,2936519.0,2.0856165779179784e-05,1.0724094974858056e-05,522,8.829617629141806e-06,0.0,0.524482109227872,0.0,0.0
14551,2022,4956,676,4141,371,989,4469,1913,12,0,54,111,471,197,73,840,455,2321,1263,54050.0,75925.0,35000,35000,25000,15000,25000,15000,25000,1853,443,238,0,4805,635,1681,198,781,279,274,109,23,114100.0,656.0,2769,1975,311,5,1962.0,317,0,1180,4134,2000.0,860.0,840,967,238,276,0,2286,254,463,124,593,2.0,0.0,65,0,4.0,0.0,39,0,4.0,0.0,39,0,49.0,2.0,14,8,448.0,20.0,17,85,1155.0,161.0,18,197,5953.0,985.0,18,952,2,0,0,0,0,4.251167277033016,1505,2298,2.388248448796385,2.648949050525372,333145.95129999984,4788852.3774,113317362.67803004,256449.0,4.3735574874624826e-05,2.44357963736554e-05,2286,2.0173431025704672e-05,4.412386488561827e-08,0.4737072743207712,0.0,0.0
14555,2022,1203,152,1055,99,375,1143,362,0,0,10,109,83,74,21,188,90,650,344,72885.0,66667.0,35000,35000,35000,1,25000,1,75000,578,207,61,12,1200,90,420,108,189,30,38,25,0,201000.0,645.0,989,839,74,0,1952.0,36,0,436,1222,380.0,125.0,294,230,71,55,0,518,106,104,50,160,2.0,0.0,14,0,4.0,0.0,39,0,4.0,0.0,39,0,36.0,2.0,15,5,447.0,31.0,17,88,1082.0,169.0,18,178,5949.0,980.0,18,952,2,0,0,0,0,4.67876640955607,168,419,1.859911530049768,2.684720637301945,338467.59059999976,4792284.377800001,11984389.089795211,4498955.0,0.0001003805860262,8.25240229259696e-05,913,7.618243976886779e-05,0.0,0.3626119402985074,0.0,0.0
14556,2022,1184,0,500,7,29,976,0,0,0,3,10,0,0,0,3,0,0,0,0.0,0.0,25000,1,1,1,35000,1,15000,0,35,15,0,17,41,30,15,0,2,0,0,0,0.0,0.0,0,0,0,0,0.0,0,0,0,0,0.0,0.0,0,0,0,0,0,13,0,0,0,0,0.0,0.0,0,0,10.0,0.0,27,0,22.0,0.0,5,5,51.0,2.0,5,11,407.0,10.0,18,58,1260.0,143.0,18,237,4425.0,961.0,18,663,2,0,0,0,1,3.910274982452393,0,168,0.0,2.513608074000526,268054.84719999967,4728058.1258000005,6022596.40120412,0.0,0.0001965929511337,0.0,0,0.0,0.0,0.0,0.0,0.0
14559,2022,18375,3866,17349,2378,3282,17066,7690,12,0,43,1094,967,684,355,3772,324,7322,5191,89939.0,111643.0,50000,50000,35000,15000,25000,75000,65000,5906,2782,1702,38,18174,2123,6877,772,2423,1213,1461,310,34,201000.0,993.0,7735,6063,906,62,1976.0,1611,0,5218,14890,7875.0,3715.0,1746,2738,1201,1637,0,9252,718,1863,1022,1559,3.0,0.0,66,0,36.0,0.0,27,0,107.0,0.0,23,10,415.0,5.0,23,46,394.0,10.0,18,64,2255.0,344.0,18,339,4461.0,880.0,19,659,2,0,0,0,0,4.300962827337068,5341,8619,2.230213990406709,2.597395090890156,272504.5323000001,4785571.401699999,114085119.39677624,764792.0,0.0001610639502956,6.780025336256581e-05,6969,6.108596841418501e-05,5.434538731065391e-07,0.447457711442786,0.0,0.0
14560,2022,2202,372,2036,260,416,1919,770,6,0,6,31,225,41,17,164,196,986,631,70679.0,79432.0,35000,50000,25000,25000,75000,10000,65000,810,271,140,19,2062,413,533,76,374,73,143,69,0,175600.0,768.0,1177,911,96,0,1976.0,74,3,743,1910,790.0,340.0,205,559,105,117,0,865,149,175,75,249,0.0,0.0,0,0,0.0,0.0,0,0,4.0,0.0,52,0,42.0,2.0,5,11,440.0,32.0,18,65,1277.0,144.0,17,245,4632.0,933.0,18,692,2,0,0,0,1,2.757054161217252,78,970,1.695909912350742,2.595211431442728,288030.7030999996,4726259.8588,103993871.99813904,10072036.0,2.1174324579811824e-05,1.1317974582397149e-05,1007,9.68326287550886e-06,0.0,0.4025,0.0,0.0
14561,2022,2382,436,2347,257,631,2273,840,0,0,57,94,150,149,34,650,106,999,681,86875.0,95917.0,35000,50000,10000,1,25000,75000,25000,939,251,61,7,2244,209,847,208,302,122,183,199,23,182300.0,806.0,1061,938,30,0,1968.0,76,2,691,1908,925.0,400.0,204,531,137,127,0,1258,79,256,80,255,0.0,0.0,0,0,2.0,0.0,30,0,29.0,0.0,30,1,88.0,14.0,23,11,469.0,31.0,18,69,1196.0,109.0,17,242,5999.0,980.0,18,960,2,0,0,0,0,4.021164659043432,494,1319,2.224285616317222,2.603328641285871,325866.54590000026,4742615.748400001,129519725.63881809,0.0,1.839102104526151e-05,8.191802405131175e-06,968,7.473765059535323e-06,0.0,0.4765496434448711,0.0,0.0
14564,2022,16006,3690,14471,1958,3332,14148,5878,4,0,94,1355,328,789,311,2116,381,6529,4558,109861.0,140652.0,65000,65000,35000,15000,10000,15000,75000,5203,3107,2718,315,15916,2247,5070,807,2212,1005,1153,554,0,339500.0,1186.0,6852,4431,1282,349,1996.0,950,0,4245,12268,6015.0,2735.0,1707,2276,872,1674,0,7655,921,1597,1336,1182,4.0,0.0,19,1,32.0,12.0,10,5,81.0,12.0,15,12,458.0,19.0,23,59,428.0,22.0,18,68,1279.0,165.0,17,247,5145.0,916.0,18,802,2,0,0,0,0,3.818938757762437,12747,7383,2.413769600051958,2.621687252691362,303558.2215,4762283.776699999,109789112.9779304,315030.0,0.0001457885901967,6.241055979181995e-05,5713,5.203612494026085e-05,3.1788215655786867e-06,0.3235964653902798,0.0,0.0
